crosscourt;down_middle;down_the_line;inside_out;inside_in;date;tournoi;categorie;type_surface;joueur;row
20;15;2;0;0;03/07/2019;wimbledon;R64;Grass;Stan Wawrinka;S
96;33;24;38;3;03/07/2019;wimbledon;R64;Grass;Reilly Opelka;Total
57;12;11;27;3;03/07/2019;wimbledon;R64;Grass;Reilly Opelka;F
32;15;12;7;0;03/07/2019;wimbledon;R64;Grass;Reilly Opelka;B
7;6;1;4;0;03/07/2019;wimbledon;R64;Grass;Reilly Opelka;S
53;14;34;31;4;03/07/2019;wimbledon;R64;Grass;Milos Raonic;Total
29;6;13;27;4;03/07/2019;wimbledon;R64;Grass;Milos Raonic;F
6;3;6;1;0;03/07/2019;wimbledon;R64;Grass;Milos Raonic;B
18;5;15;3;0;03/07/2019;wimbledon;R64;Grass;Milos Raonic;S
45;43;28;29;3;03/07/2019;wimbledon;R64;Grass;Robin Haase;Total
18;23;18;28;3;03/07/2019;wimbledon;R64;Grass;Robin Haase;F
9;12;5;1;0;03/07/2019;wimbledon;R64;Grass;Robin Haase;B
18;8;5;0;0;03/07/2019;wimbledon;R64;Grass;Robin Haase;S
125;69;39;56;17;07/06/1991;roland garros;SF;Clay;Jim Courier;Total
80;32;22;52;17;07/06/1991;roland garros;SF;Clay;Jim Courier;F
37;31;15;4;0;07/06/1991;roland garros;SF;Clay;Jim Courier;B
8;6;2;0;0;07/06/1991;roland garros;SF;Clay;Jim Courier;S
100;62;73;37;3;07/06/1991;roland garros;SF;Clay;Michael Stich;Total
51;32;37;24;3;07/06/1991;roland garros;SF;Clay;Michael Stich;F
24;21;20;6;0;07/06/1991;roland garros;SF;Clay;Michael Stich;B
25;9;16;7;0;07/06/1991;roland garros;SF;Clay;Michael Stich;S
66;16;19;20;2;01/07/2019;wimbledon;R128;Grass;Stan Wawrinka;Total
44;8;7;17;2;01/07/2019;wimbledon;R128;Grass;Stan Wawrinka;F
18;4;8;3;0;01/07/2019;wimbledon;R128;Grass;Stan Wawrinka;B
4;4;4;0;0;01/07/2019;wimbledon;R128;Grass;Stan Wawrinka;S
63;33;19;16;1;01/07/2019;wimbledon;R128;Grass;Ruben Bemelmans;Total
35;13;10;14;1;01/07/2019;wimbledon;R128;Grass;Ruben Bemelmans;F
18;14;7;1;0;01/07/2019;wimbledon;R128;Grass;Ruben Bemelmans;B
10;6;2;1;0;01/07/2019;wimbledon;R128;Grass;Ruben Bemelmans;S
37;18;10;23;3;08/07/2019;wimbledon;R16;Grass;Roger Federer;Total
23;11;4;22;3;08/07/2019;wimbledon;R16;Grass;Roger Federer;F
10;3;2;1;0;08/07/2019;wimbledon;R16;Grass;Roger Federer;B
4;4;4;0;0;08/07/2019;wimbledon;R16;Grass;Roger Federer;S
31;32;15;14;4;08/07/2019;wimbledon;R16;Grass;Matteo Berrettini;Total
11;16;5;14;4;08/07/2019;wimbledon;R16;Grass;Matteo Berrettini;F
11;13;6;0;0;08/07/2019;wimbledon;R16;Grass;Matteo Berrettini;B
9;3;4;0;0;08/07/2019;wimbledon;R16;Grass;Matteo Berrettini;S
94;40;32;43;10;04/07/2019;wimbledon;R64;Grass;Rafael Nadal;Total
58;18;11;37;10;04/07/2019;wimbledon;R64;Grass;Rafael Nadal;F
32;13;14;3;0;04/07/2019;wimbledon;R64;Grass;Rafael Nadal;B
4;9;7;3;0;04/07/2019;wimbledon;R64;Grass;Rafael Nadal;S
100;36;28;18;0;04/07/2019;wimbledon;R64;Grass;Nick Kyrgios;Total
56;19;6;13;0;04/07/2019;wimbledon;R64;Grass;Nick Kyrgios;F
39;15;19;3;0;04/07/2019;wimbledon;R64;Grass;Nick Kyrgios;B
5;2;3;2;0;04/07/2019;wimbledon;R64;Grass;Nick Kyrgios;S
108;70;34;30;4;10/07/2019;wimbledon;QF;Grass;Novak Djokovic;Total
48;33;18;24;4;10/07/2019;wimbledon;QF;Grass;Novak Djokovic;F
38;26;13;6;0;10/07/2019;wimbledon;QF;Grass;Novak Djokovic;B
22;11;3;0;0;10/07/2019;wimbledon;QF;Grass;Novak Djokovic;S
115;66;30;40;2;10/07/2019;wimbledon;QF;Grass;David Goffin;Total
60;32;14;36;2;10/07/2019;wimbledon;QF;Grass;David Goffin;F
38;21;12;3;0;10/07/2019;wimbledon;QF;Grass;David Goffin;B
17;13;4;1;0;10/07/2019;wimbledon;QF;Grass;David Goffin;S
80;56;20;25;4;10/07/2019;wimbledon;QF;Grass;Roger Federer;Total
35;23;8;20;4;10/07/2019;wimbledon;QF;Grass;Roger Federer;F
34;22;7;3;0;10/07/2019;wimbledon;QF;Grass;Roger Federer;B
11;11;5;2;0;10/07/2019;wimbledon;QF;Grass;Roger Federer;S
84;36;39;33;1;10/07/2019;wimbledon;QF;Grass;Kei Nishikori;Total
23;22;18;27;1;10/07/2019;wimbledon;QF;Grass;Kei Nishikori;F
44;11;17;5;0;10/07/2019;wimbledon;QF;Grass;Kei Nishikori;B
17;3;4;1;0;10/07/2019;wimbledon;QF;Grass;Kei Nishikori;S
185;95;49;41;7;10/07/2019;wimbledon;QF;Grass;Guido Pella;Total
117;34;24;37;7;10/07/2019;wimbledon;QF;Grass;Guido Pella;F
66;50;10;2;0;10/07/2019;wimbledon;QF;Grass;Guido Pella;B
2;11;15;2;0;10/07/2019;wimbledon;QF;Grass;Guido Pella;S
177;99;30;73;13;10/07/2019;wimbledon;QF;Grass;Roberto Bautista Agut;Total
123;54;16;68;13;10/07/2019;wimbledon;QF;Grass;Roberto Bautista Agut;F
45;41;11;5;0;10/07/2019;wimbledon;QF;Grass;Roberto Bautista Agut;B
9;4;3;0;0;10/07/2019;wimbledon;QF;Grass;Roberto Bautista Agut;S
104;91;39;29;12;12/07/2019;wimbledon;SF;Grass;Roger Federer;Total
69;36;18;24;12;12/07/2019;wimbledon;SF;Grass;Roger Federer;F
27;45;13;3;0;12/07/2019;wimbledon;SF;Grass;Roger Federer;B
8;10;8;2;0;12/07/2019;wimbledon;SF;Grass;Roger Federer;S
133;72;30;42;4;12/07/2019;wimbledon;SF;Grass;Rafael Nadal;Total
80;32;11;30;3;12/07/2019;wimbledon;SF;Grass;Rafael Nadal;F
46;36;15;8;1;12/07/2019;wimbledon;SF;Grass;Rafael Nadal;B
7;4;4;4;0;12/07/2019;wimbledon;SF;Grass;Rafael Nadal;S
254;133;69;84;12;14/07/2019;wimbledon;F;Grass;Roger Federer;Total
94;57;31;74;12;14/07/2019;wimbledon;F;Grass;Roger Federer;F
83;51;19;6;0;14/07/2019;wimbledon;F;Grass;Roger Federer;B
77;25;19;4;0;14/07/2019;wimbledon;F;Grass;Roger Federer;S
317;132;81;55;7;14/07/2019;wimbledon;F;Grass;Novak Djokovic;Total
104;53;32;50;7;14/07/2019;wimbledon;F;Grass;Novak Djokovic;F
191;72;48;5;0;14/07/2019;wimbledon;F;Grass;Novak Djokovic;B
22;7;1;0;0;14/07/2019;wimbledon;F;Grass;Novak Djokovic;S
80;79;17;29;2;05/07/2019;wimbledon;R32;Grass;Guido Pella;Total
48;31;5;19;2;05/07/2019;wimbledon;R32;Grass;Guido Pella;F
30;42;5;7;0;05/07/2019;wimbledon;R32;Grass;Guido Pella;B
2;6;7;3;0;05/07/2019;wimbledon;R32;Grass;Guido Pella;S
97;41;21;49;1;05/07/2019;wimbledon;R32;Grass;Kevin Anderson;Total
64;17;6;35;1;05/07/2019;wimbledon;R32;Grass;Kevin Anderson;F
31;19;11;13;0;05/07/2019;wimbledon;R32;Grass;Kevin Anderson;B
2;5;4;1;0;05/07/2019;wimbledon;R32;Grass;Kevin Anderson;S
78;36;32;64;5;02/07/2019;wimbledon;R128;Grass;Brayden Schnur;Total
38;12;16;58;5;02/07/2019;wimbledon;R128;Grass;Brayden Schnur;F
26;17;13;6;0;02/07/2019;wimbledon;R128;Grass;Brayden Schnur;B
14;7;3;0;0;02/07/2019;wimbledon;R128;Grass;Brayden Schnur;S
79;50;32;22;6;02/07/2019;wimbledon;R128;Grass;Marcos Baghdatis;Total
35;20;9;19;6;02/07/2019;wimbledon;R128;Grass;Marcos Baghdatis;F
31;22;14;3;0;02/07/2019;wimbledon;R128;Grass;Marcos Baghdatis;B
13;8;9;0;0;02/07/2019;wimbledon;R128;Grass;Marcos Baghdatis;S
90;36;27;22;3;02/07/2019;wimbledon;R128;Grass;Thiago Monteiro;Total
55;17;19;15;3;02/07/2019;wimbledon;R128;Grass;Thiago Monteiro;F
19;12;4;4;0;02/07/2019;wimbledon;R128;Grass;Thiago Monteiro;B
16;7;4;3;0;02/07/2019;wimbledon;R128;Grass;Thiago Monteiro;S
84;29;37;25;3;02/07/2019;wimbledon;R128;Grass;Kei Nishikori;Total
50;7;23;20;3;02/07/2019;wimbledon;R128;Grass;Kei Nishikori;F
30;17;13;4;0;02/07/2019;wimbledon;R128;Grass;Kei Nishikori;B
4;5;1;1;0;02/07/2019;wimbledon;R128;Grass;Kei Nishikori;S
45;33;10;17;4;04/07/2019;wimbledon;R64;Grass;Matteo Berrettini;Total
25;9;6;17;4;04/07/2019;wimbledon;R64;Grass;Matteo Berrettini;F
9;10;2;0;0;04/07/2019;wimbledon;R64;Grass;Matteo Berrettini;B
11;14;2;0;0;04/07/2019;wimbledon;R64;Grass;Matteo Berrettini;S
51;38;11;20;1;04/07/2019;wimbledon;R64;Grass;Marcos Baghdatis;Total
23;19;7;16;1;04/07/2019;wimbledon;R64;Grass;Marcos Baghdatis;F
15;14;3;4;0;04/07/2019;wimbledon;R64;Grass;Marcos Baghdatis;B
13;5;1;0;0;04/07/2019;wimbledon;R64;Grass;Marcos Baghdatis;S
53;25;22;34;8;02/07/2019;wimbledon;R128;Grass;Lucas Pouille;Total
27;8;11;28;8;02/07/2019;wimbledon;R128;Grass;Lucas Pouille;F
16;8;7;3;0;02/07/2019;wimbledon;R128;Grass;Lucas Pouille;B
10;9;4;3;0;02/07/2019;wimbledon;R128;Grass;Lucas Pouille;S
53;34;22;14;1;02/07/2019;wimbledon;R128;Grass;Richard Gasquet;Total
19;15;12;11;1;02/07/2019;wimbledon;R128;Grass;Richard Gasquet;F
26;12;9;3;0;02/07/2019;wimbledon;R128;Grass;Richard Gasquet;B
8;7;1;0;0;02/07/2019;wimbledon;R128;Grass;Richard Gasquet;S
113;58;66;51;6;05/07/2019;wimbledon;R32;Grass;Hubert Hurkacz;Total
46;20;38;43;6;05/07/2019;wimbledon;R32;Grass;Hubert Hurkacz;F
38;29;24;8;0;05/07/2019;wimbledon;R32;Grass;Hubert Hurkacz;B
29;9;4;0;0;05/07/2019;wimbledon;R32;Grass;Hubert Hurkacz;S
159;46;52;36;5;05/07/2019;wimbledon;R32;Grass;Novak Djokovic;Total
65;14;19;29;5;05/07/2019;wimbledon;R32;Grass;Novak Djokovic;F
69;22;27;5;0;05/07/2019;wimbledon;R32;Grass;Novak Djokovic;B
25;10;6;2;0;05/07/2019;wimbledon;R32;Grass;Novak Djokovic;S
95;30;38;20;2;01/07/2019;wimbledon;R128;Grass;Rafael Nadal;Total
67;10;19;16;1;01/07/2019;wimbledon;R128;Grass;Rafael Nadal;F
23;9;9;1;1;01/07/2019;wimbledon;R128;Grass;Rafael Nadal;B
5;11;10;3;0;01/07/2019;wimbledon;R128;Grass;Rafael Nadal;S
107;39;23;24;5;01/07/2019;wimbledon;R128;Grass;Yuichi Sugita;Total
56;11;11;22;4;01/07/2019;wimbledon;R128;Grass;Yuichi Sugita;F
46;27;8;2;1;01/07/2019;wimbledon;R128;Grass;Yuichi Sugita;B
5;1;4;0;0;01/07/2019;wimbledon;R128;Grass;Yuichi Sugita;S
60;19;21;25;5;04/07/2019;wimbledon;R64;Grass;Roger Federer;Total
26;8;10;25;5;04/07/2019;wimbledon;R64;Grass;Roger Federer;F
22;9;9;0;0;04/07/2019;wimbledon;R64;Grass;Roger Federer;B
12;2;2;0;0;04/07/2019;wimbledon;R64;Grass;Roger Federer;S
53;28;15;23;7;04/07/2019;wimbledon;R64;Grass;Jay Clarke;Total
15;12;7;22;7;04/07/2019;wimbledon;R64;Grass;Jay Clarke;F
20;12;5;1;0;04/07/2019;wimbledon;R64;Grass;Jay Clarke;B
18;4;3;0;0;04/07/2019;wimbledon;R64;Grass;Jay Clarke;S
98;29;42;27;7;03/07/2019;wimbledon;R64;Grass;Novak Djokovic;Total
46;8;18;20;7;03/07/2019;wimbledon;R64;Grass;Novak Djokovic;F
30;14;19;6;0;03/07/2019;wimbledon;R64;Grass;Novak Djokovic;B
22;7;5;1;0;03/07/2019;wimbledon;R64;Grass;Novak Djokovic;S
90;48;41;26;2;03/07/2019;wimbledon;R64;Grass;Denis Kudla;Total
39;25;20;18;2;03/07/2019;wimbledon;R64;Grass;Denis Kudla;F
37;17;14;8;0;03/07/2019;wimbledon;R64;Grass;Denis Kudla;B
14;6;7;0;0;03/07/2019;wimbledon;R64;Grass;Denis Kudla;S
53;37;42;17;5;01/07/2019;wimbledon;R128;Grass;Alexander Zverev;Total
27;11;20;11;4;01/07/2019;wimbledon;R128;Grass;Alexander Zverev;F
20;21;9;4;1;01/07/2019;wimbledon;R128;Grass;Alexander Zverev;B
6;5;13;2;0;01/07/2019;wimbledon;R128;Grass;Alexander Zverev;S
83;28;31;17;1;01/07/2019;wimbledon;R128;Grass;Jiri Vesely;Total
55;8;16;12;0;01/07/2019;wimbledon;R128;Grass;Jiri Vesely;F
24;12;12;5;1;01/07/2019;wimbledon;R128;Grass;Jiri Vesely;B
4;8;3;0;0;01/07/2019;wimbledon;R128;Grass;Jiri Vesely;S
109;41;35;27;5;01/07/2019;wimbledon;R128;Grass;Novak Djokovic;Total
39;20;17;22;5;01/07/2019;wimbledon;R128;Grass;Novak Djokovic;F
48;19;16;5;0;01/07/2019;wimbledon;R128;Grass;Novak Djokovic;B
22;2;2;0;0;01/07/2019;wimbledon;R128;Grass;Novak Djokovic;S
113;50;17;32;3;01/07/2019;wimbledon;R128;Grass;Philipp Kohlschreiber;Total
44;22;8;31;3;01/07/2019;wimbledon;R128;Grass;Philipp Kohlschreiber;F
20;20;8;0;0;01/07/2019;wimbledon;R128;Grass;Philipp Kohlschreiber;B
49;8;1;1;0;01/07/2019;wimbledon;R128;Grass;Philipp Kohlschreiber;S
210;62;83;45;3;12/07/2019;wimbledon;SF;Grass;Novak Djokovic;Total
62;24;43;37;3;12/07/2019;wimbledon;SF;Grass;Novak Djokovic;F
103;26;33;8;0;12/07/2019;wimbledon;SF;Grass;Novak Djokovic;B
45;12;7;0;0;12/07/2019;wimbledon;SF;Grass;Novak Djokovic;S
231;74;35;67;13;12/07/2019;wimbledon;SF;Grass;Roberto Bautista Agut;Total
90;24;17;66;12;12/07/2019;wimbledon;SF;Grass;Roberto Bautista Agut;F
115;41;11;1;0;12/07/2019;wimbledon;SF;Grass;Roberto Bautista Agut;B
26;9;7;0;1;12/07/2019;wimbledon;SF;Grass;Roberto Bautista Agut;S
133;56;49;44;8;01/07/2019;wimbledon;R128;Grass;Stefanos Tsitsipas;Total
72;38;34;41;8;01/07/2019;wimbledon;R128;Grass;Stefanos Tsitsipas;F
32;11;12;3;0;01/07/2019;wimbledon;R128;Grass;Stefanos Tsitsipas;B
29;7;3;0;0;01/07/2019;wimbledon;R128;Grass;Stefanos Tsitsipas;S
150;72;34;44;9;01/07/2019;wimbledon;R128;Grass;Thomas Fabbiano;Total
90;27;20;43;9;01/07/2019;wimbledon;R128;Grass;Thomas Fabbiano;F
48;44;11;1;0;01/07/2019;wimbledon;R128;Grass;Thomas Fabbiano;B
12;1;3;0;0;01/07/2019;wimbledon;R128;Grass;Thomas Fabbiano;S
136;35;55;30;1;08/07/2019;wimbledon;R16;Grass;Kei Nishikori;Total
40;14;17;20;1;08/07/2019;wimbledon;R16;Grass;Kei Nishikori;F
72;17;32;6;0;08/07/2019;wimbledon;R16;Grass;Kei Nishikori;B
24;4;6;4;0;08/07/2019;wimbledon;R16;Grass;Kei Nishikori;S
124;41;55;35;2;08/07/2019;wimbledon;R16;Grass;Mikhail Kukushkin;Total
40;14;27;32;2;08/07/2019;wimbledon;R16;Grass;Mikhail Kukushkin;F
65;21;25;3;0;08/07/2019;wimbledon;R16;Grass;Mikhail Kukushkin;B
19;6;3;0;0;08/07/2019;wimbledon;R16;Grass;Mikhail Kukushkin;S
65;42;26;23;2;04/07/2019;wimbledon;R64;Grass;Cameron Norrie;Total
37;24;16;14;2;04/07/2019;wimbledon;R64;Grass;Cameron Norrie;F
24;16;10;7;0;04/07/2019;wimbledon;R64;Grass;Cameron Norrie;B
4;2;0;2;0;04/07/2019;wimbledon;R64;Grass;Cameron Norrie;S
61;23;39;24;2;04/07/2019;wimbledon;R64;Grass;Kei Nishikori;Total
27;8;19;18;1;04/07/2019;wimbledon;R64;Grass;Kei Nishikori;F
31;14;15;5;1;04/07/2019;wimbledon;R64;Grass;Kei Nishikori;B
3;1;5;1;0;04/07/2019;wimbledon;R64;Grass;Kei Nishikori;S
124;45;27;41;5;05/07/2019;wimbledon;R32;Grass;Roberto Bautista Agut;Total
52;8;17;41;5;05/07/2019;wimbledon;R32;Grass;Roberto Bautista Agut;F
64;27;10;0;0;05/07/2019;wimbledon;R32;Grass;Roberto Bautista Agut;B
8;10;0;0;0;05/07/2019;wimbledon;R32;Grass;Roberto Bautista Agut;S
135;36;47;23;4;05/07/2019;wimbledon;R32;Grass;Karen Khachanov;Total
38;13;29;21;4;05/07/2019;wimbledon;R32;Grass;Karen Khachanov;F
88;21;15;2;0;05/07/2019;wimbledon;R32;Grass;Karen Khachanov;B
9;2;3;0;0;05/07/2019;wimbledon;R32;Grass;Karen Khachanov;S
98;27;46;27;3;01/07/2019;wimbledon;R128;Grass;Daniil Medvedev;Total
44;13;26;22;3;01/07/2019;wimbledon;R128;Grass;Daniil Medvedev;F
48;13;17;4;0;01/07/2019;wimbledon;R128;Grass;Daniil Medvedev;B
6;1;3;1;0;01/07/2019;wimbledon;R128;Grass;Daniil Medvedev;S
109;36;36;23;2;01/07/2019;wimbledon;R128;Grass;Paolo Lorenzi;Total
50;14;16;12;2;01/07/2019;wimbledon;R128;Grass;Paolo Lorenzi;F
39;14;18;10;0;01/07/2019;wimbledon;R128;Grass;Paolo Lorenzi;B
20;8;2;1;0;01/07/2019;wimbledon;R128;Grass;Paolo Lorenzi;S
59;28;29;30;11;08/07/2019;wimbledon;R16;Grass;Joao Sousa;Total
52;7;17;27;11;08/07/2019;wimbledon;R16;Grass;Joao Sousa;F
5;19;7;3;0;08/07/2019;wimbledon;R16;Grass;Joao Sousa;B
2;2;5;0;0;08/07/2019;wimbledon;R16;Grass;Joao Sousa;S
76;20;27;22;4;08/07/2019;wimbledon;R16;Grass;Rafael Nadal;Total
41;6;12;18;4;08/07/2019;wimbledon;R16;Grass;Rafael Nadal;F
17;10;5;3;0;08/07/2019;wimbledon;R16;Grass;Rafael Nadal;B
18;4;10;1;0;08/07/2019;wimbledon;R16;Grass;Rafael Nadal;S
79;34;23;28;8;06/07/2019;wimbledon;R32;Grass;Roger Federer;Total
44;15;17;27;7;06/07/2019;wimbledon;R32;Grass;Roger Federer;F
15;14;4;0;1;06/07/2019;wimbledon;R32;Grass;Roger Federer;B
20;5;2;1;0;06/07/2019;wimbledon;R32;Grass;Roger Federer;S
66;29;29;43;7;06/07/2019;wimbledon;R32;Grass;Lucas Pouille;Total
31;14;13;36;7;06/07/2019;wimbledon;R32;Grass;Lucas Pouille;F
19;8;10;5;0;06/07/2019;wimbledon;R32;Grass;Lucas Pouille;B
16;7;6;2;0;06/07/2019;wimbledon;R32;Grass;Lucas Pouille;S
131;46;50;38;9;08/07/2019;wimbledon;R16;Grass;Fernando Verdasco;Total
63;13;25;34;8;08/07/2019;wimbledon;R16;Grass;Fernando Verdasco;F
55;22;23;4;1;08/07/2019;wimbledon;R16;Grass;Fernando Verdasco;B
13;11;2;0;0;08/07/2019;wimbledon;R16;Grass;Fernando Verdasco;S
133;41;63;20;11;08/07/2019;wimbledon;R16;Grass;David Goffin;Total
87;21;23;16;11;08/07/2019;wimbledon;R16;Grass;David Goffin;F
35;16;27;4;0;08/07/2019;wimbledon;R16;Grass;David Goffin;B
11;4;13;0;0;08/07/2019;wimbledon;R16;Grass;David Goffin;S
61;20;31;25;7;06/07/2019;wimbledon;R32;Grass;Rafael Nadal;Total
42;7;11;23;7;06/07/2019;wimbledon;R32;Grass;Rafael Nadal;F
17;11;14;1;0;06/07/2019;wimbledon;R32;Grass;Rafael Nadal;B
2;2;6;1;0;06/07/2019;wimbledon;R32;Grass;Rafael Nadal;S
59;19;32;24;7;06/07/2019;wimbledon;R32;Grass;Jo Wilfried Tsonga;Total
37;4;10;19;7;06/07/2019;wimbledon;R32;Grass;Jo Wilfried Tsonga;F
21;10;9;2;0;06/07/2019;wimbledon;R32;Grass;Jo Wilfried Tsonga;B
1;5;13;3;0;06/07/2019;wimbledon;R32;Grass;Jo Wilfried Tsonga;S
82;30;25;24;5;06/07/2019;wimbledon;R32;Grass;Steve Johnson;Total
26;16;12;23;5;06/07/2019;wimbledon;R32;Grass;Steve Johnson;F
1;3;2;0;0;06/07/2019;wimbledon;R32;Grass;Steve Johnson;B
55;11;11;1;0;06/07/2019;wimbledon;R32;Grass;Steve Johnson;S
72;16;30;23;7;06/07/2019;wimbledon;R32;Grass;Kei Nishikori;Total
25;7;14;19;6;06/07/2019;wimbledon;R32;Grass;Kei Nishikori;F
39;7;12;4;1;06/07/2019;wimbledon;R32;Grass;Kei Nishikori;B
8;2;4;0;0;06/07/2019;wimbledon;R32;Grass;Kei Nishikori;S
31;12;19;7;3;01/09/2000;us open;R64;Hard;Roger Federer;Total
17;9;9;7;3;01/09/2000;us open;R64;Hard;Roger Federer;F
9;2;7;0;0;01/09/2000;us open;R64;Hard;Roger Federer;B
5;1;3;0;0;01/09/2000;us open;R64;Hard;Roger Federer;S
22;6;8;2;1;01/09/2000;us open;R64;Hard;Daniel Nestor;Total
11;3;2;0;1;01/09/2000;us open;R64;Hard;Daniel Nestor;F
11;3;2;2;0;01/09/2000;us open;R64;Hard;Daniel Nestor;B
0;0;4;0;0;01/09/2000;us open;R64;Hard;Daniel Nestor;S
29;20;14;10;4;01/07/2019;wimbledon;R128;Grass;Andrea Arnaboldi;Total
21;10;9;10;4;01/07/2019;wimbledon;R128;Grass;Andrea Arnaboldi;F
7;6;2;0;0;01/07/2019;wimbledon;R128;Grass;Andrea Arnaboldi;B
1;4;3;0;0;01/07/2019;wimbledon;R128;Grass;Andrea Arnaboldi;S
16;18;11;11;0;01/07/2019;wimbledon;R128;Grass;Ivo Karlovic;Total
12;8;4;6;0;01/07/2019;wimbledon;R128;Grass;Ivo Karlovic;F
0;1;0;0;0;01/07/2019;wimbledon;R128;Grass;Ivo Karlovic;B
4;9;7;5;0;01/07/2019;wimbledon;R128;Grass;Ivo Karlovic;S
222;121;87;48;2;05/07/2019;wimbledon;R32;Grass;Daniil Medvedev;Total
78;44;40;23;2;05/07/2019;wimbledon;R32;Grass;Daniil Medvedev;F
140;71;32;22;0;05/07/2019;wimbledon;R32;Grass;Daniil Medvedev;B
4;6;15;3;0;05/07/2019;wimbledon;R32;Grass;Daniil Medvedev;S
280;88;60;63;9;05/07/2019;wimbledon;R32;Grass;David Goffin;Total
126;43;41;56;9;05/07/2019;wimbledon;R32;Grass;David Goffin;F
87;28;12;4;0;05/07/2019;wimbledon;R32;Grass;David Goffin;B
67;17;7;3;0;05/07/2019;wimbledon;R32;Grass;David Goffin;S
72;41;27;33;9;02/07/2019;wimbledon;R128;Grass;Sam Querrey;Total
33;19;11;27;9;02/07/2019;wimbledon;R128;Grass;Sam Querrey;F
32;18;15;4;0;02/07/2019;wimbledon;R128;Grass;Sam Querrey;B
7;4;1;2;0;02/07/2019;wimbledon;R128;Grass;Sam Querrey;S
77;40;16;28;2;02/07/2019;wimbledon;R128;Grass;Dominic Thiem;Total
33;19;9;28;2;02/07/2019;wimbledon;R128;Grass;Dominic Thiem;F
15;11;4;0;0;02/07/2019;wimbledon;R128;Grass;Dominic Thiem;B
29;10;3;0;0;02/07/2019;wimbledon;R128;Grass;Dominic Thiem;S
41;21;18;17;2;05/07/2019;wimbledon;R32;Grass;Reilly Opelka;Total
20;16;6;13;2;05/07/2019;wimbledon;R32;Grass;Reilly Opelka;F
20;3;10;4;0;05/07/2019;wimbledon;R32;Grass;Reilly Opelka;B
1;2;2;0;0;05/07/2019;wimbledon;R32;Grass;Reilly Opelka;S
32;20;13;18;3;05/07/2019;wimbledon;R32;Grass;Milos Raonic;Total
9;7;9;18;3;05/07/2019;wimbledon;R32;Grass;Milos Raonic;F
5;6;2;0;0;05/07/2019;wimbledon;R32;Grass;Milos Raonic;B
18;7;2;0;0;05/07/2019;wimbledon;R32;Grass;Milos Raonic;S
149;107;42;46;2;26/08/2019;us open;R128;Hard;Janko Tipsarevic;Total
56;45;17;33;2;26/08/2019;us open;R128;Hard;Janko Tipsarevic;F
72;54;22;12;0;26/08/2019;us open;R128;Hard;Janko Tipsarevic;B
21;8;3;1;0;26/08/2019;us open;R128;Hard;Janko Tipsarevic;S
136;108;40;55;0;26/08/2019;us open;R128;Hard;Denis Kudla;Total
45;46;12;42;0;26/08/2019;us open;R128;Hard;Denis Kudla;F
65;52;17;13;0;26/08/2019;us open;R128;Hard;Denis Kudla;B
26;10;11;0;0;26/08/2019;us open;R128;Hard;Denis Kudla;S
101;80;29;58;3;27/08/2019;us open;R128;Hard;Robin Haase;Total
40;33;16;48;3;27/08/2019;us open;R128;Hard;Robin Haase;F
15;27;10;4;0;27/08/2019;us open;R128;Hard;Robin Haase;B
46;20;3;6;0;27/08/2019;us open;R128;Hard;Robin Haase;S
146;69;24;56;8;27/08/2019;us open;R128;Hard;Diego Schwartzman;Total
62;38;13;51;8;27/08/2019;us open;R128;Hard;Diego Schwartzman;F
80;29;10;4;0;27/08/2019;us open;R128;Hard;Diego Schwartzman;B
4;2;1;1;0;27/08/2019;us open;R128;Hard;Diego Schwartzman;S
116;62;33;39;0;28/08/2019;us open;R64;Hard;Reilly Opelka;Total
79;23;25;29;0;28/08/2019;us open;R64;Hard;Reilly Opelka;F
36;32;8;5;0;28/08/2019;us open;R64;Hard;Reilly Opelka;B
1;7;0;5;0;28/08/2019;us open;R64;Hard;Reilly Opelka;S
101;95;31;31;1;28/08/2019;us open;R64;Hard;Dominik Koepfer;Total
44;43;20;26;1;28/08/2019;us open;R64;Hard;Dominik Koepfer;F
52;41;9;5;0;28/08/2019;us open;R64;Hard;Dominik Koepfer;B
5;11;2;0;0;28/08/2019;us open;R64;Hard;Dominik Koepfer;S
102;126;29;53;4;01/09/2019;us open;R16;Hard;Grigor Dimitrov;Total
57;41;8;49;4;01/09/2019;us open;R16;Hard;Grigor Dimitrov;F
18;50;12;2;0;01/09/2019;us open;R16;Hard;Grigor Dimitrov;B
27;35;9;2;0;01/09/2019;us open;R16;Hard;Grigor Dimitrov;S
112;91;25;89;4;01/09/2019;us open;R16;Hard;Alex De Minaur;Total
49;44;21;86;4;01/09/2019;us open;R16;Hard;Alex De Minaur;F
58;43;4;3;0;01/09/2019;us open;R16;Hard;Alex De Minaur;B
5;4;0;0;0;01/09/2019;us open;R16;Hard;Alex De Minaur;S
170;105;45;51;5;31/08/2019;us open;R32;Hard;Denis Shapovalov;Total
124;64;29;45;5;31/08/2019;us open;R32;Hard;Denis Shapovalov;F
43;30;10;6;0;31/08/2019;us open;R32;Hard;Denis Shapovalov;B
3;11;6;0;0;31/08/2019;us open;R32;Hard;Denis Shapovalov;S
149;134;28;41;2;31/08/2019;us open;R32;Hard;Gael Monfils;Total
69;55;17;34;2;31/08/2019;us open;R32;Hard;Gael Monfils;F
74;73;8;6;0;31/08/2019;us open;R32;Hard;Gael Monfils;B
